"group"|"lon"|"lat"|"dma_id"|"dma_lable"
"3276"|44|-92.637899|40.590854|679|"Des Moines-Ames, IA"
"3277"|44|-93.374391|40.580234|679|"Des Moines-Ames, IA"
"3278"|44|-93.367215|40.266314|679|"Des Moines-Ames, IA"
"3279"|44|-93.763325|40.263989|679|"Des Moines-Ames, IA"
"3280"|44|-93.774344|40.577548|679|"Des Moines-Ames, IA"
"3281"|44|-94.914896|40.575069|679|"Des Moines-Ames, IA"
"3282"|45|-111.097383|44.789366|756|"Billings, MT"
"3283"|45|-111.097697|45.022793|756|"Billings, MT"
"3284"|45|-111.156188|45.053803|756|"Billings, MT"
"3285"|45|-111.111597|45.108027|756|"Billings, MT"
"3286"|45|-111.045366|45.07372|756|"Billings, MT"
"3287"|45|-111.038168|45.351174|756|"Billings, MT"
"3288"|45|-110.91766|45.351329|756|"Billings, MT"
"3289"|45|-110.919212|45.525338|756|"Billings, MT"
"3290"|45|-110.794978|45.590289|756|"Billings, MT"
"3291"|45|-110.783983|46.192409|756|"Billings, MT"
"3292"|45|-111.06256|46.192898|756|"Billings, MT"
"3293"|45|-111.127043|46.274296|756|"Billings, MT"
"3294"|45|-111.061669|46.408512|756|"Billings, MT"
"3295"|45|-111.24533|46.437581|756|"Billings, MT"
"3296"|45|-111.50558|46.8142|756|"Billings, MT"
"3297"|45|-111.645393|46.841938|756|"Billings, MT"
"3298"|45|-111.602698|46.89152|756|"Billings, MT"
"3299"|45|-111.658132|46.913364|756|"Billings, MT"
"3300"|45|-111.539343|46.913427|756|"Billings, MT"
"3301"|45|-111.539142|47.000387|756|"Billings, MT"
"3302"|45|-111.158519|47.011502|756|"Billings, MT"
"3303"|45|-111.158603|47.088184|756|"Billings, MT"
"3304"|45|-111.080856|47.088138|756|"Billings, MT"
"3305"|45|-111.084508|47.010521|756|"Billings, MT"
"3306"|45|-110.759746|46.900148|756|"Billings, MT"
"3307"|45|-110.466945|46.678594|756|"Billings, MT"
"3308"|45|-110.05226|46.7496|756|"Billings, MT"
"3309"|45|-109.819178|46.693289|756|"Billings, MT"
"3310"|45|-108.63095|46.749414|756|"Billings, MT"
"3311"|45|-108.608547|47.097827|756|"Billings, MT"
"3312"|45|-108.736711|47.098197|756|"Billings, MT"
"3313"|45|-108.719223|47.270267|756|"Billings, MT"
"3314"|45|-108.314955|47.314909|756|"Billings, MT"
"3315"|45|-108.312615|47.583452|756|"Billings, MT"
"3316"|45|-107.977735|47.586519|756|"Billings, MT"
"3317"|45|-107.861719|47.456535|756|"Billings, MT"
"3318"|45|-107.654988|47.652384|756|"Billings, MT"
"3319"|45|-106.915725|47.671907|756|"Billings, MT"
"3320"|45|-106.611043|47.776645|756|"Billings, MT"
"3321"|45|-106.440892|47.982717|756|"Billings, MT"
"3322"|45|-106.358288|47.957216|756|"Billings, MT"
"3323"|45|-106.358288|47.868413|756|"Billings, MT"
"3324"|45|-106.261082|47.868312|756|"Billings, MT"
"3325"|45|-106.298189|47.354391|756|"Billings, MT"
"3326"|45|-106.170695|47.354708|756|"Billings, MT"
"3327"|45|-106.170435|47.18093|756|"Billings, MT"
"3328"|45|-106.08698|47.180956|756|"Billings, MT"
"3329"|45|-106.086671|46.860265|756|"Billings, MT"
"3330"|45|-105.617596|46.832091|756|"Billings, MT"
"3331"|45|-105.575684|46.657889|756|"Billings, MT"
"3332"|45|-105.49195|46.657911|756|"Billings, MT"
"3333"|45|-105.449007|46.570917|756|"Billings, MT"
"3334"|45|-104.984714|46.540607|756|"Billings, MT"
"3335"|45|-104.732854|46.612672|756|"Billings, MT"
"3336"|45|-104.733078|46.482239|756|"Billings, MT"
"3337"|45|-104.905881|46.482182|756|"Billings, MT"
"3338"|45|-104.885841|46.136694|756|"Billings, MT"
"3339"|45|-104.939397|46.13659|756|"Billings, MT"
"3340"|45|-105.038405|45.000346|756|"Billings, MT"
"3341"|45|-107.911752|45.001305|756|"Billings, MT"
"3342"|45|-107.744883|44.716761|756|"Billings, MT"
"3343"|45|-107.549171|44.678792|756|"Billings, MT"
"3344"|45|-107.202254|44.446391|756|"Billings, MT"
"3345"|45|-107.146808|44.165666|756|"Billings, MT"
"3346"|45|-108.550563|44.168455|756|"Billings, MT"
"3347"|45|-108.550759|44.079403|756|"Billings, MT"
"3348"|45|-108.792277|44.079616|756|"Billings, MT"
"3349"|45|-108.79178|43.991054|756|"Billings, MT"
"3350"|45|-108.915985|43.990855|756|"Billings, MT"
"3351"|45|-108.912784|43.904755|756|"Billings, MT"
"3352"|45|-109.092878|43.904476|756|"Billings, MT"
"3353"|45|-109.092163|43.816202|756|"Billings, MT"
"3354"|45|-109.31295|43.813293|756|"Billings, MT"
"3355"|45|-109.542333|43.961353|756|"Billings, MT"
"3356"|45|-109.78737|43.801156|756|"Billings, MT"
"3357"|45|-109.85661|43.828723|756|"Billings, MT"
"3358"|45|-109.858754|43.957989|756|"Billings, MT"
"3359"|45|-110.05318|44.008023|756|"Billings, MT"
"3360"|45|-110.053358|44.132629|756|"Billings, MT"
"3361"|45|-110.119981|44.133393|756|"Billings, MT"
"3362"|45|-110.140603|44.275798|756|"Billings, MT"
"3363"|45|-110.295765|44.429022|756|"Billings, MT"
"3364"|45|-110.294963|44.546178|756|"Billings, MT"
"3365"|45|-110.6679|44.582793|756|"Billings, MT"
"3366"|45|-110.667868|44.666291|756|"Billings, MT"
"3367"|45|-111.055332|44.666263|756|"Billings, MT"
"3368"|45|-111.09093|44.484182|756|"Billings, MT"
"3369"|45|-111.097383|44.789366|756|"Billings, MT"
"3370"|46|-75.242266|38.027209|544|"Norfolk-Portsmouth-Newport News, VA"
"3371"|46|-75.333093|37.892766|544|"Norfolk-Portsmouth-Newport News, VA"
"3372"|46|-75.362731|37.861554|544|"Norfolk-Portsmouth-Newport News, VA"
"3373"|46|-75.374476|37.858625|544|"Norfolk-Portsmouth-Newport News, VA"
"3374"|46|-75.40061|37.875598|544|"Norfolk-Portsmouth-Newport News, VA"
"3375"|46|-75.35449|37.87087|544|"Norfolk-Portsmouth-Newport News, VA"
"3376"|46|-75.379931|37.912976|544|"Norfolk-Portsmouth-Newport News, VA"
"3377"|46|-75.33376|37.92338|544|"Norfolk-Portsmouth-Newport News, VA"
"3378"|46|-75.242266|38.027209|544|"Norfolk-Portsmouth-Newport News, VA"
"3379"|46|NA|NA|544|"Norfolk-Portsmouth-Newport News, VA"
"3380"|46|-75.377685|38.015177|544|"Norfolk-Portsmouth-Newport News, VA"
"3381"|46|-75.432574|37.992239|544|"Norfolk-Portsmouth-Newport News, VA"
"3382"|46|-75.684565|37.60949|544|"Norfolk-Portsmouth-Newport News, VA"
"3383"|46|-75.674384|37.531419|544|"Norfolk-Portsmouth-Newport News, VA"
"3384"|46|-75.805587|37.471246|544|"Norfolk-Portsmouth-Newport News, VA"
"3385"|46|-75.728647|37.575433|544|"Norfolk-Portsmouth-Newport News, VA"
"3386"|46|-75.809651|37.512606|544|"Norfolk-Portsmouth-Newport News, VA"
"3387"|46|-75.969432|37.117324|544|"Norfolk-Portsmouth-Newport News, VA"
"3388"|46|-76.02425|37.267213|544|"Norfolk-Portsmouth-Newport News, VA"
"3389"|46|-75.966073|37.312811|544|"Norfolk-Portsmouth-Newport News, VA"
"3390"|46|-76.021006|37.297858|544|"Norfolk-Portsmouth-Newport News, VA"
"3391"|46|-75.935288|37.387607|544|"Norfolk-Portsmouth-Newport News, VA"
"3392"|46|-75.961829|37.468509|544|"Norfolk-Portsmouth-Newport News, VA"
"3393"|46|-75.888839|37.479698|544|"Norfolk-Portsmouth-Newport News, VA"
"3394"|46|-75.963061|37.475153|544|"Norfolk-Portsmouth-Newport News, VA"
"3395"|46|-75.934625|37.547723|544|"Norfolk-Portsmouth-Newport News, VA"
"3396"|46|-75.8447|37.548128|544|"Norfolk-Portsmouth-Newport News, VA"
"3397"|46|-75.829056|37.567918|544|"Norfolk-Portsmouth-Newport News, VA"
"3398"|46|-75.941354|37.561527|544|"Norfolk-Portsmouth-Newport News, VA"
"3399"|46|-75.828956|37.634475|544|"Norfolk-Portsmouth-Newport News, VA"
"3400"|46|-75.892309|37.638986|544|"Norfolk-Portsmouth-Newport News, VA"
"3401"|46|-75.773187|37.755552|544|"Norfolk-Portsmouth-Newport News, VA"
"3402"|46|-75.819602|37.790677|544|"Norfolk-Portsmouth-Newport News, VA"
"3403"|46|-75.712682|37.795129|544|"Norfolk-Portsmouth-Newport News, VA"
"3404"|46|-75.646563|37.896452|544|"Norfolk-Portsmouth-Newport News, VA"
"3405"|46|-75.730835|37.919922|544|"Norfolk-Portsmouth-Newport News, VA"
"3406"|46|-75.62299|37.994353|544|"Norfolk-Portsmouth-Newport News, VA"
"3407"|46|-75.377685|38.015177|544|"Norfolk-Portsmouth-Newport News, VA"
"3408"|46|NA|NA|544|"Norfolk-Portsmouth-Newport News, VA"
"3409"|46|-75.40542|37.898007|544|"Norfolk-Portsmouth-Newport News, VA"
"3410"|46|-75.331627|37.981819|544|"Norfolk-Portsmouth-Newport News, VA"
"3411"|46|-75.312844|37.982921|544|"Norfolk-Portsmouth-Newport News, VA"
"3412"|46|-75.348874|37.920429|544|"Norfolk-Portsmouth-Newport News, VA"
"3413"|46|-75.381063|37.916775|544|"Norfolk-Portsmouth-Newport News, VA"
"3414"|46|-75.40542|37.898007|544|"Norfolk-Portsmouth-Newport News, VA"
"3415"|46|NA|NA|544|"Norfolk-Portsmouth-Newport News, VA"
"3416"|46|-75.432837|37.934915|544|"Norfolk-Portsmouth-Newport News, VA"
"3417"|46|-75.446447|37.941892|544|"Norfolk-Portsmouth-Newport News, VA"
"3418"|46|-75.421908|37.947349|544|"Norfolk-Portsmouth-Newport News, VA"
"3419"|46|-75.432837|37.934915|544|"Norfolk-Portsmouth-Newport News, VA"
"3420"|46|NA|NA|544|"Norfolk-Portsmouth-Newport News, VA"
"3421"|46|-75.498026|37.820378|544|"Norfolk-Portsmouth-Newport News, VA"
"3422"|46|-75.462246|37.885099|544|"Norfolk-Portsmouth-Newport News, VA"
"3423"|46|-75.416866|37.889129|544|"Norfolk-Portsmouth-Newport News, VA"
"3424"|46|-75.415796|37.885097|544|"Norfolk-Portsmouth-Newport News, VA"
"3425"|46|-75.498026|37.820378|544|"Norfolk-Portsmouth-Newport News, VA"
"3426"|46|NA|NA|544|"Norfolk-Portsmouth-Newport News, VA"
"3427"|46|-75.97878|37.80295|544|"Norfolk-Portsmouth-Newport News, VA"
"3428"|46|-75.996441|37.811404|544|"Norfolk-Portsmouth-Newport News, VA"
"3429"|46|-75.99999|37.831375|544|"Norfolk-Portsmouth-Newport News, VA"
"3430"|46|-75.98411|37.821878|544|"Norfolk-Portsmouth-Newport News, VA"
"3431"|46|-75.97878|37.80295|544|"Norfolk-Portsmouth-Newport News, VA"
"3432"|46|NA|NA|544|"Norfolk-Portsmouth-Newport News, VA"
"3433"|46|-75.519803|37.795786|544|"Norfolk-Portsmouth-Newport News, VA"
"3434"|46|-75.52031|37.823902|544|"Norfolk-Portsmouth-Newport News, VA"
"3435"|46|-75.500748|37.818518|544|"Norfolk-Portsmouth-Newport News, VA"
"3436"|46|-75.519803|37.795786|544|"Norfolk-Portsmouth-Newport News, VA"
"3437"|46|NA|NA|544|"Norfolk-Portsmouth-Newport News, VA"
"3438"|46|-76.542831|37.560209|544|"Norfolk-Portsmouth-Newport News, VA"
"3439"|46|-76.279402|37.472387|544|"Norfolk-Portsmouth-Newport News, VA"
"3440"|46|-76.275552|37.309964|544|"Norfolk-Portsmouth-Newport News, VA"
"3441"|46|-76.352768|37.442243|544|"Norfolk-Portsmouth-Newport News, VA"
"3442"|46|-76.348718|37.370287|544|"Norfolk-Portsmouth-Newport News, VA"
"3443"|46|-76.442796|37.454257|544|"Norfolk-Portsmouth-Newport News, VA"
"3444"|46|-76.406119|37.368111|544|"Norfolk-Portsmouth-Newport News, VA"
"3445"|46|-76.450467|37.380487|544|"Norfolk-Portsmouth-Newport News, VA"
"3446"|46|-76.461572|37.396712|544|"Norfolk-Portsmouth-Newport News, VA"
"3447"|46|-76.486676|37.40212|544|"Norfolk-Portsmouth-Newport News, VA"
"3448"|46|-76.488594|37.412648|544|"Norfolk-Portsmouth-Newport News, VA"
"3449"|46|-76.49273|37.417201|544|"Norfolk-Portsmouth-Newport News, VA"
"3450"|46|-76.500729|37.418139|544|"Norfolk-Portsmouth-Newport News, VA"
"3451"|46|-76.488376|37.359661|544|"Norfolk-Portsmouth-Newport News, VA"
"3452"|46|-76.402727|37.336282|544|"Norfolk-Portsmouth-Newport News, VA"
"3453"|46|-76.446056|37.337401|544|"Norfolk-Portsmouth-Newport News, VA"
"3454"|46|-76.488616|37.309647|544|"Norfolk-Portsmouth-Newport News, VA"
"3455"|46|-76.388242|37.263547|544|"Norfolk-Portsmouth-Newport News, VA"
"3456"|46|-76.504411|37.24522|544|"Norfolk-Portsmouth-Newport News, VA"
"3457"|46|-76.701299|37.440557|544|"Norfolk-Portsmouth-Newport News, VA"
"3458"|46|-76.654079|37.603174|544|"Norfolk-Portsmouth-Newport News, VA"
"3459"|46|-76.542831|37.560209|544|"Norfolk-Portsmouth-Newport News, VA"
"3460"|46|NA|NA|544|"Norfolk-Portsmouth-Newport News, VA"
"3461"|46|-76.264574|37.472429|544|"Norfolk-Portsmouth-Newport News, VA"
"3462"|46|-76.315269|37.489431|544|"Norfolk-Portsmouth-Newport News, VA"
"3463"|46|-76.297858|37.515286|544|"Norfolk-Portsmouth-Newport News, VA"
"3464"|46|-76.276136|37.499817|544|"Norfolk-Portsmouth-Newport News, VA"
"3465"|46|-76.264574|37.472429|544|"Norfolk-Portsmouth-Newport News, VA"
"3466"|46|NA|NA|544|"Norfolk-Portsmouth-Newport News, VA"
"3467"|46|-76.757356|37.458848|544|"Norfolk-Portsmouth-Newport News, VA"
"3468"|46|-76.582877|37.275718|544|"Norfolk-Portsmouth-Newport News, VA"
"3469"|46|-76.392612|37.199272|544|"Norfolk-Portsmouth-Newport News, VA"
"3470"|46|-76.453421|37.180897|544|"Norfolk-Portsmouth-Newport News, VA"
"3471"|46|-76.449498|37.134293|544|"Norfolk-Portsmouth-Newport News, VA"
"3472"|46|-76.293458|37.127489|544|"Norfolk-Portsmouth-Newport News, VA"
"3473"|46|-76.344389|37.101819|544|"Norfolk-Portsmouth-Newport News, VA"
"3474"|46|-76.35126|37.115327|544|"Norfolk-Portsmouth-Newport News, VA"
"3475"|46|-76.367393|37.120428|544|"Norfolk-Portsmouth-Newport News, VA"
"3476"|46|-76.362813|37.116462|544|"Norfolk-Portsmouth-Newport News, VA"
"3477"|46|-76.377598|37.120705|544|"Norfolk-Portsmouth-Newport News, VA"
"3478"|46|-76.388295|37.108708|544|"Norfolk-Portsmouth-Newport News, VA"
"3479"|46|-76.361761|37.046746|544|"Norfolk-Portsmouth-Newport News, VA"
"3480"|46|-76.28506|37.107441|544|"Norfolk-Portsmouth-Newport News, VA"
"3481"|46|-76.270142|37.086999|544|"Norfolk-Portsmouth-Newport News, VA"
"3482"|46|-76.303523|37.00134|544|"Norfolk-Portsmouth-Newport News, VA"
"3483"|46|-76.419786|36.960824|544|"Norfolk-Portsmouth-Newport News, VA"
"3484"|46|-76.652548|37.222612|544|"Norfolk-Portsmouth-Newport News, VA"
"3485"|46|-76.870013|37.242418|544|"Norfolk-Portsmouth-Newport News, VA"
"3486"|46|-76.894694|37.43085|544|"Norfolk-Portsmouth-Newport News, VA"
"3487"|46|-76.757356|37.458848|544|"Norfolk-Portsmouth-Newport News, VA"
"3488"|46|NA|NA|544|"Norfolk-Portsmouth-Newport News, VA"
"3489"|46|-76.729509|36.243822|544|"Norfolk-Portsmouth-Newport News, VA"
"3490"|46|-77.208791|36.246876|544|"Norfolk-Portsmouth-Newport News, VA"
"3491"|46|-77.068683|36.499027|544|"Norfolk-Portsmouth-Newport News, VA"
"3492"|46|-77.354035|36.554557|544|"Norfolk-Portsmouth-Newport News, VA"
"3493"|46|-77.373314|36.630484|544|"Norfolk-Portsmouth-Newport News, VA"
"3494"|46|-77.501917|36.670507|544|"Norfolk-Portsmouth-Newport News, VA"
"3495"|46|-76.953547|36.944451|544|"Norfolk-Portsmouth-Newport News, VA"
"3496"|46|-76.96514|37.054308|544|"Norfolk-Portsmouth-Newport News, VA"
"3497"|46|-77.155416|37.112035|544|"Norfolk-Portsmouth-Newport News, VA"
"3498"|46|-77.011701|37.232744|544|"Norfolk-Portsmouth-Newport News, VA"
"3499"|46|-76.743096|37.147653|544|"Norfolk-Portsmouth-Newport News, VA"
"3500"|46|-76.686616|37.197461|544|"Norfolk-Portsmouth-Newport News, VA"
"3501"|46|-76.662501|37.045676|544|"Norfolk-Portsmouth-Newport News, VA"
"3502"|46|-76.576668|37.019254|544|"Norfolk-Portsmouth-Newport News, VA"
"3503"|46|-76.580783|36.997522|544|"Norfolk-Portsmouth-Newport News, VA"
"3504"|46|-76.609293|37.008679|544|"Norfolk-Portsmouth-Newport News, VA"
"3505"|46|-76.617968|37.00099|544|"Norfolk-Portsmouth-Newport News, VA"
"3506"|46|-76.624784|36.989987|544|"Norfolk-Portsmouth-Newport News, VA"
"3507"|46|-76.6217|36.982991|544|"Norfolk-Portsmouth-Newport News, VA"
"3508"|46|-76.485806|36.955705|544|"Norfolk-Portsmouth-Newport News, VA"
"3509"|46|-76.549485|36.832552|544|"Norfolk-Portsmouth-Newport News, VA"
"3510"|46|-76.435075|36.905657|544|"Norfolk-Portsmouth-Newport News, VA"
"3511"|46|-76.341389|36.860122|544|"Norfolk-Portsmouth-Newport News, VA"
"3512"|46|-76.389526|36.854826|544|"Norfolk-Portsmouth-Newport News, VA"
"3513"|46|-76.408489|36.834867|544|"Norfolk-Portsmouth-Newport News, VA"
"3514"|46|-76.39768|36.826627|544|"Norfolk-Portsmouth-Newport News, VA"
"3515"|46|-76.40384|36.81162|544|"Norfolk-Portsmouth-Newport News, VA"
"3516"|46|-76.400936|36.806191|544|"Norfolk-Portsmouth-Newport News, VA"
"3517"|46|-76.201839|36.822498|544|"Norfolk-Portsmouth-Newport News, VA"
"3518"|46|-76.329271|36.875487|544|"Norfolk-Portsmouth-Newport News, VA"
"3519"|46|-76.279781|36.888636|544|"Norfolk-Portsmouth-Newport News, VA"
"3520"|46|-76.33079|36.964025|544|"Norfolk-Portsmouth-Newport News, VA"
"3521"|46|-75.991595|36.915743|544|"Norfolk-Portsmouth-Newport News, VA"
"3522"|46|-75.881483|36.60874|544|"Norfolk-Portsmouth-Newport News, VA"
"3523"|46|-75.773145|36.231044|544|"Norfolk-Portsmouth-Newport News, VA"
"3524"|46|-75.534409|35.7917|544|"Norfolk-Portsmouth-Newport News, VA"
"3525"|46|-75.727273|36.003378|544|"Norfolk-Portsmouth-Newport News, VA"
"3526"|46|-75.680136|36.016128|544|"Norfolk-Portsmouth-Newport News, VA"
"3527"|46|-75.73896|36.041786|544|"Norfolk-Portsmouth-Newport News, VA"
"3528"|46|-75.943387|36.723418|544|"Norfolk-Portsmouth-Newport News, VA"
"3529"|46|-75.994498|36.566963|544|"Norfolk-Portsmouth-Newport News, VA"
"3530"|46|-75.923607|36.568077|544|"Norfolk-Portsmouth-Newport News, VA"
"3531"|46|-75.900833|36.488469|544|"Norfolk-Portsmouth-Newport News, VA"
"3532"|46|-75.98936|36.496605|544|"Norfolk-Portsmouth-Newport News, VA"
"3533"|46|-76.048229|36.616104|544|"Norfolk-Portsmouth-Newport News, VA"
"3534"|46|-76.027554|36.515706|544|"Norfolk-Portsmouth-Newport News, VA"
"3535"|46|-76.083412|36.500154|544|"Norfolk-Portsmouth-Newport News, VA"
"3536"|46|-75.945427|36.362249|544|"Norfolk-Portsmouth-Newport News, VA"
"3537"|46|-75.923865|36.426037|544|"Norfolk-Portsmouth-Newport News, VA"
"3538"|46|-75.79402|36.071816|544|"Norfolk-Portsmouth-Newport News, VA"
"3539"|46|-75.968189|36.331981|544|"Norfolk-Portsmouth-Newport News, VA"
"3540"|46|-76.045562|36.360505|544|"Norfolk-Portsmouth-Newport News, VA"
"3541"|46|-75.950794|36.284261|544|"Norfolk-Portsmouth-Newport News, VA"
"3542"|46|-75.990981|36.199696|544|"Norfolk-Portsmouth-Newport News, VA"
"3543"|46|-75.911577|36.166143|544|"Norfolk-Portsmouth-Newport News, VA"
"3544"|46|-76.015964|36.184943|544|"Norfolk-Portsmouth-Newport News, VA"
"3545"|46|-76.132139|36.295878|544|"Norfolk-Portsmouth-Newport News, VA"
"3546"|46|-76.217146|36.301149|544|"Norfolk-Portsmouth-Newport News, VA"
"3547"|46|-76.061299|36.145681|544|"Norfolk-Portsmouth-Newport News, VA"
"3548"|46|-76.182529|36.124884|544|"Norfolk-Portsmouth-Newport News, VA"
"3549"|46|-76.28961|36.221537|544|"Norfolk-Portsmouth-Newport News, VA"
"3550"|46|-76.221741|36.096051|544|"Norfolk-Portsmouth-Newport News, VA"
"3551"|46|-76.45656|36.203099|544|"Norfolk-Portsmouth-Newport News, VA"
"3552"|46|-76.303032|36.09946|544|"Norfolk-Portsmouth-Newport News, VA"
"3553"|46|-76.515694|36.006829|544|"Norfolk-Portsmouth-Newport News, VA"
"3554"|46|-76.689042|36.060844|544|"Norfolk-Portsmouth-Newport News, VA"
"3555"|46|-76.672633|36.278163|544|"Norfolk-Portsmouth-Newport News, VA"
"3556"|46|-76.772951|36.362|544|"Norfolk-Portsmouth-Newport News, VA"
"3557"|46|-76.794018|36.359892|544|"Norfolk-Portsmouth-Newport News, VA"
"3558"|46|-76.700858|36.294311|544|"Norfolk-Portsmouth-Newport News, VA"
"3559"|46|-76.729509|36.243822|544|"Norfolk-Portsmouth-Newport News, VA"
"3560"|46|NA|NA|544|"Norfolk-Portsmouth-Newport News, VA"
"3561"|46|-76.749185|37.190124|544|"Norfolk-Portsmouth-Newport News, VA"
"3562"|46|-76.764867|37.196696|544|"Norfolk-Portsmouth-Newport News, VA"
"3563"|46|-76.783245|37.214448|544|"Norfolk-Portsmouth-Newport News, VA"
"3564"|46|-76.735526|37.204187|544|"Norfolk-Portsmouth-Newport News, VA"
"3565"|46|-76.749185|37.190124|544|"Norfolk-Portsmouth-Newport News, VA"
"3566"|46|NA|NA|544|"Norfolk-Portsmouth-Newport News, VA"
"3567"|46|-75.963728|37.085827|544|"Norfolk-Portsmouth-Newport News, VA"
"3568"|46|-75.976372|37.086479|544|"Norfolk-Portsmouth-Newport News, VA"
"3569"|46|-75.978019|37.102176|544|"Norfolk-Portsmouth-Newport News, VA"
"3570"|46|-75.953799|37.095492|544|"Norfolk-Portsmouth-Newport News, VA"
"3571"|46|-75.963728|37.085827|544|"Norfolk-Portsmouth-Newport News, VA"
"3572"|46|NA|NA|544|"Norfolk-Portsmouth-Newport News, VA"
"3573"|46|-76.013054|35.669084|544|"Norfolk-Portsmouth-Newport News, VA"
"3574"|46|-75.986013|35.889436|544|"Norfolk-Portsmouth-Newport News, VA"
"3575"|46|-75.809457|35.95898|544|"Norfolk-Portsmouth-Newport News, VA"
"3576"|46|-75.730198|35.822809|544|"Norfolk-Portsmouth-Newport News, VA"
"3577"|46|-75.713786|35.698831|544|"Norfolk-Portsmouth-Newport News, VA"
"3578"|46|-75.780042|35.684002|544|"Norfolk-Portsmouth-Newport News, VA"
"3579"|46|-75.731724|35.625197|544|"Norfolk-Portsmouth-Newport News, VA"
"3580"|46|-75.837404|35.570715|544|"Norfolk-Portsmouth-Newport News, VA"
"3581"|46|-75.900213|35.668988|544|"Norfolk-Portsmouth-Newport News, VA"
"3582"|46|-76.013054|35.669084|544|"Norfolk-Portsmouth-Newport News, VA"
"3583"|46|NA|NA|544|"Norfolk-Portsmouth-Newport News, VA"
"3584"|46|-75.628115|35.819634|544|"Norfolk-Portsmouth-Newport News, VA"
"3585"|46|-75.650894|35.825948|544|"Norfolk-Portsmouth-Newport News, VA"
"3586"|46|-75.725956|35.937065|544|"Norfolk-Portsmouth-Newport News, VA"
"3587"|46|-75.646008|35.909124|544|"Norfolk-Portsmouth-Newport News, VA"
"3588"|46|-75.628115|35.819634|544|"Norfolk-Portsmouth-Newport News, VA"
"3589"|46|NA|NA|544|"Norfolk-Portsmouth-Newport News, VA"
"3590"|46|-75.750706|35.189463|544|"Norfolk-Portsmouth-Newport News, VA"
"3591"|46|-75.521074|35.2677|544|"Norfolk-Portsmouth-Newport News, VA"
"3592"|46|-75.466482|35.582069|544|"Norfolk-Portsmouth-Newport News, VA"
"3593"|46|-75.525987|35.775228|544|"Norfolk-Portsmouth-Newport News, VA"
"3594"|46|-75.458624|35.572287|544|"Norfolk-Portsmouth-Newport News, VA"
"3595"|46|-75.484906|35.414354|544|"Norfolk-Portsmouth-Newport News, VA"
"3596"|46|-75.532793|35.217195|544|"Norfolk-Portsmouth-Newport News, VA"
"3597"|46|-75.750706|35.189463|544|"Norfolk-Portsmouth-Newport News, VA"
"3598"|47|-81.142178|27.643238|539|"Tampa-St. Petersburg (Sarasota), FL"
"3599"|47|-81.20511|27.489768|539|"Tampa-St. Petersburg (Sarasota), FL"
"3600"|47|-80.943187|27.2106|539|"Tampa-St. Petersburg (Sarasota), FL"
"3601"|47|-81.169548|27.209585|539|"Tampa-St. Petersburg (Sarasota), FL"
"3602"|47|-81.267153|27.032461|539|"Tampa-St. Petersburg (Sarasota), FL"
"3603"|47|-81.562843|27.033366|539|"Tampa-St. Petersburg (Sarasota), FL"
"3604"|47|-81.563737|27.34072|539|"Tampa-St. Petersburg (Sarasota), FL"
"3605"|47|-82.055775|27.338228|539|"Tampa-St. Petersburg (Sarasota), FL"
"3606"|47|-82.057541|27.031921|539|"Tampa-St. Petersburg (Sarasota), FL"
"3607"|47|-82.255657|27.031957|539|"Tampa-St. Petersburg (Sarasota), FL"
"3608"|47|-82.255524|26.945265|539|"Tampa-St. Petersburg (Sarasota), FL"
"3609"|47|-82.408885|27.0123|539|"Tampa-St. Petersburg (Sarasota), FL"
"3610"|47|-82.37503|26.946298|539|"Tampa-St. Petersburg (Sarasota), FL"
"3611"|47|-82.469492|27.111969|539|"Tampa-St. Petersburg (Sarasota), FL"
"3612"|47|-82.444168|27.10283|539|"Tampa-St. Petersburg (Sarasota), FL"
"3613"|47|-82.502366|27.227323|539|"Tampa-St. Petersburg (Sarasota), FL"
"3614"|47|-82.542271|27.2711|539|"Tampa-St. Petersburg (Sarasota), FL"
"3615"|47|-82.538569|27.321859|539|"Tampa-St. Petersburg (Sarasota), FL"
"3616"|47|-82.574703|27.406476|539|"Tampa-St. Petersburg (Sarasota), FL"
"3617"|47|-82.691702|27.472529|539|"Tampa-St. Petersburg (Sarasota), FL"
"3618"|47|-82.572061|27.548203|539|"Tampa-St. Petersburg (Sarasota), FL"
"3619"|47|-82.619839|27.586755|539|"Tampa-St. Petersburg (Sarasota), FL"
"3620"|47|-82.479655|27.746522|539|"Tampa-St. Petersburg (Sarasota), FL"
"3621"|47|-82.394687|27.765402|539|"Tampa-St. Petersburg (Sarasota), FL"
"3622"|47|-82.410905|27.952425|539|"Tampa-St. Petersburg (Sarasota), FL"
"3623"|47|-82.490482|27.918821|539|"Tampa-St. Petersburg (Sarasota), FL"
"3624"|47|-82.472887|27.822292|539|"Tampa-St. Petersburg (Sarasota), FL"
"3625"|47|-82.533496|27.832787|539|"Tampa-St. Petersburg (Sarasota), FL"
"3626"|47|-82.528023|27.93786|539|"Tampa-St. Petersburg (Sarasota), FL"
"3627"|47|-82.695874|28.036391|539|"Tampa-St. Petersburg (Sarasota), FL"
"3628"|47|-82.729405|27.933769|539|"Tampa-St. Petersburg (Sarasota), FL"
"3629"|47|-82.582557|27.879202|539|"Tampa-St. Petersburg (Sarasota), FL"
"3630"|47|-82.678661|27.694261|539|"Tampa-St. Petersburg (Sarasota), FL"
