"zip"|"name"|"employment"|"annual_payroll"|"lat"|"long"|"dma_code"|"dma_name"
"15032"|50225|"PLEASANTVILLE, IA"|284|7431|41.38578|-93.269933|679|"Des Moines-Ames, IA"
"15033"|50226|"POLK CITY, IA"|454|14378|41.771905|-93.708328|679|"Des Moines-Ames, IA"
"15034"|50228|"PRAIRIE CITY, IA"|223|7070|41.59076|-93.240708|679|"Des Moines-Ames, IA"
"15035"|50229|"PROLE, IA"|0|890|41.372969|-93.74885|679|"Des Moines-Ames, IA"
"15036"|50230|"RADCLIFFE, IA"|86|3732|42.301984|-93.433582|679|"Des Moines-Ames, IA"
"15037"|50231|"RANDALL, IA"|43|1897|42.237555|-93.60136|679|"Des Moines-Ames, IA"
"15038"|50232|"REASNOR, IA"|0|0|41.563872|-92.976999|679|"Des Moines-Ames, IA"
"15039"|50233|"REDFIELD, IA"|135|5682|41.594121|-94.202099|679|"Des Moines-Ames, IA"
"15040"|50234|"RHODES, IA"|0|0|41.905354|-93.186577|679|"Des Moines-Ames, IA"
"15041"|50235|"RIPPEY, IA"|32|809|41.92739|-94.20934|679|"Des Moines-Ames, IA"
"15042"|50236|"ROLAND, IA"|228|6735|42.165125|-93.500264|679|"Des Moines-Ames, IA"
"15043"|50237|"RUNNELLS, IA"|103|3638|41.541973|-93.392714|679|"Des Moines-Ames, IA"
"15044"|50238|"RUSSELL, IA"|35|679|40.964249|-93.187845|679|"Des Moines-Ames, IA"
"15045"|50239|"SAINT ANTHONY, IA"|5|103|42.132829|-93.202937|679|"Des Moines-Ames, IA"
"15046"|50240|"SAINT CHARLES, IA"|172|9566|41.296172|-93.80741|679|"Des Moines-Ames, IA"
"15047"|50241|"SAINT MARYS, IA"|5|228|41.307813|-93.735682|679|"Des Moines-Ames, IA"
"15048"|50242|"SEARSBORO, IA"|6|405|41.566134|-92.693785|679|"Des Moines-Ames, IA"
"15049"|50244|"SLATER, IA"|428|23663|41.875068|-93.680308|679|"Des Moines-Ames, IA"
"15050"|50246|"STANHOPE, IA"|31|1080|42.287924|-93.787709|679|"Des Moines-Ames, IA"
"15051"|50247|"STATE CENTER, IA"|233|6027|42.013597|-93.158966|679|"Des Moines-Ames, IA"
"15052"|50248|"STORY CITY, IA"|1635|57101|42.186219|-93.592868|679|"Des Moines-Ames, IA"
"15053"|50249|"STRATFORD, IA"|144|4193|42.273911|-93.914621|679|"Des Moines-Ames, IA"
"15054"|50250|"STUART, IA"|665|12387|41.498946|-94.32348|679|"Des Moines-Ames, IA"
"15055"|50251|"SULLY, IA"|610|23870|41.576642|-92.856831|679|"Des Moines-Ames, IA"
"15056"|50252|"SWAN, IA"|11|195|41.452713|-93.307154|679|"Des Moines-Ames, IA"
"15057"|50254|"THAYER, IA"|0|0|40.99702|-94.064035|679|"Des Moines-Ames, IA"
"15058"|50256|"TRACY, IA"|22|1180|41.269763|-92.899052|679|"Des Moines-Ames, IA"
"15059"|50257|"TRURO, IA"|92|5199|41.205481|-93.844579|679|"Des Moines-Ames, IA"
"15060"|50258|"UNION, IA"|0|5527|42.241547|-93.059318|679|"Des Moines-Ames, IA"
"15061"|50261|"VAN METER, IA"|218|7420|41.503394|-93.939626|679|"Des Moines-Ames, IA"
"15062"|50262|"VAN WERT, IA"|0|0|40.863872|-93.805982|679|"Des Moines-Ames, IA"
"15063"|50263|"WAUKEE, IA"|3367|112403|41.601873|-93.862108|679|"Des Moines-Ames, IA"
"15064"|50264|"WELDON, IA"|0|0|40.885749|-93.727346|679|"Des Moines-Ames, IA"
"15065"|50265|"WEST DES MOINES, IA"|11720|443001|41.572739|-93.743144|679|"Des Moines-Ames, IA"
"15066"|50266|"WEST DES MOINES, IA"|45715|2510278|41.580608|-93.790809|679|"Des Moines-Ames, IA"
"15067"|50268|"WHAT CHEER, IA"|27|443|41.403585|-92.352872|637|"Cedar Rapids et al, IA"
"15068"|50271|"WILLIAMS, IA"|159|3900|42.479743|-93.54807|679|"Des Moines-Ames, IA"
"15069"|50272|"WILLIAMSON, IA"|0|0|41.106343|-93.2606|679|"Des Moines-Ames, IA"
"15070"|50273|"WINTERSET, IA"|1793|54501|41.338596|-94.016256|679|"Des Moines-Ames, IA"
"15071"|50274|"WIOTA, IA"|0|560|41.379782|-94.842019|652|"Omaha, NE"
"15072"|50276|"WOODWARD, IA"|0|0|41.857312|-93.91956|679|"Des Moines-Ames, IA"
"15073"|50277|"YALE, IA"|0|1532|41.775758|-94.348695|679|"Des Moines-Ames, IA"
"15074"|50278|"ZEARING, IA"|54|2622|42.156716|-93.295308|679|"Des Moines-Ames, IA"
"15075"|50309|"DES MOINES, IA"|29285|1816727|41.587861|-93.621494|679|"Des Moines-Ames, IA"
"15076"|50310|"DES MOINES, IA"|7700|229818|41.626042|-93.673412|679|"Des Moines-Ames, IA"
"15077"|50311|"DES MOINES, IA"|5341|135959|41.601637|-93.666906|679|"Des Moines-Ames, IA"
"15078"|50312|"DES MOINES, IA"|5646|184815|41.585607|-93.672957|679|"Des Moines-Ames, IA"
"15079"|50313|"DES MOINES, IA"|16922|774639|41.639034|-93.617457|679|"Des Moines-Ames, IA"
"15080"|50314|"DES MOINES, IA"|10833|492146|41.603554|-93.633418|679|"Des Moines-Ames, IA"
"15081"|50315|"DES MOINES, IA"|6474|223765|41.543526|-93.618789|679|"Des Moines-Ames, IA"
"15082"|50316|"DES MOINES, IA"|7868|282552|41.609861|-93.599789|679|"Des Moines-Ames, IA"
"15083"|50317|"DES MOINES, IA"|9349|374872|41.615484|-93.5521|679|"Des Moines-Ames, IA"
"15084"|50319|"DES MOINES, IA"|262|7662|41.591224|-93.603521|679|"Des Moines-Ames, IA"
"15085"|50320|"DES MOINES, IA"|3165|72908|41.541288|-93.579323|679|"Des Moines-Ames, IA"
"15086"|50321|"DES MOINES, IA"|11690|455491|41.550682|-93.664734|679|"Des Moines-Ames, IA"
"15087"|50322|"URBANDALE, IA"|19266|814014|41.633541|-93.725815|679|"Des Moines-Ames, IA"
"15088"|50323|"URBANDALE, IA"|4073|193434|41.63184|-93.815313|679|"Des Moines-Ames, IA"
"15089"|50324|"WINDSOR HEIGHTS, IA"|1318|47236|41.605476|-93.712229|679|"Des Moines-Ames, IA"
"15090"|50325|"CLIVE, IA"|10857|451906|41.610034|-93.784104|679|"Des Moines-Ames, IA"
"15091"|50327|"PLEASANT HILL, IA"|1793|66144|41.591432|-93.505641|679|"Des Moines-Ames, IA"
"15092"|50401|"MASON CITY, IA"|16314|591069|43.15017|-93.197066|611|"Rochester et al, MN-IA"
"15093"|50420|"ALEXANDER, IA"|67|3936|42.803776|-93.466429|679|"Des Moines-Ames, IA"
"15094"|50421|"BELMOND, IA"|1180|39354|42.847202|-93.609777|679|"Des Moines-Ames, IA"
"15095"|50423|"BRITT, IA"|848|27793|43.100249|-93.800457|611|"Rochester et al, MN-IA"
"15096"|50424|"BUFFALO CENTER, IA"|304|9920|43.40598|-93.942315|611|"Rochester et al, MN-IA"
"15097"|50428|"CLEAR LAKE, IA"|3511|115212|43.138115|-93.385895|611|"Rochester et al, MN-IA"
"15098"|50430|"CORWITH, IA"|72|2209|42.989091|-93.953026|611|"Rochester et al, MN-IA"
"15099"|50432|"CRYSTAL LAKE, IA"|0|0|43.222069|-93.792214|611|"Rochester et al, MN-IA"
"15100"|50433|"DOUGHERTY, IA"|11|470|42.930656|-93.047635|611|"Rochester et al, MN-IA"
"15101"|50434|"FERTILE, IA"|83|3074|43.264117|-93.433217|611|"Rochester et al, MN-IA"
"15102"|50435|"FLOYD, IA"|116|12667|43.14265|-92.742797|611|"Rochester et al, MN-IA"
"15103"|50436|"FOREST CITY, IA"|4503|170585|43.262513|-93.638879|611|"Rochester et al, MN-IA"
"15104"|50438|"GARNER, IA"|1757|62320|43.101081|-93.606644|611|"Rochester et al, MN-IA"
"15105"|50439|"GOODELL, IA"|0|0|42.93048|-93.60389|611|"Rochester et al, MN-IA"
"15106"|50440|"GRAFTON, IA"|40|835|43.327502|-93.072079|611|"Rochester et al, MN-IA"
"15107"|50441|"HAMPTON, IA"|1932|67738|42.744921|-93.206031|679|"Des Moines-Ames, IA"
"15108"|50444|"HANLONTOWN, IA"|66|3018|43.287086|-93.377605|611|"Rochester et al, MN-IA"
"15109"|50446|"JOICE, IA"|45|1723|43.350911|-93.458773|611|"Rochester et al, MN-IA"
"15110"|50447|"KANAWHA, IA"|285|9235|42.933003|-93.791171|611|"Rochester et al, MN-IA"
"15111"|50448|"KENSETT, IA"|67|2916|43.355107|-93.221565|611|"Rochester et al, MN-IA"
"15112"|50449|"KLEMME, IA"|62|1711|43.005976|-93.589982|611|"Rochester et al, MN-IA"
"15113"|50450|"LAKE MILLS, IA"|1243|42385|43.417361|-93.529478|611|"Rochester et al, MN-IA"
"15114"|50451|"LAKOTA, IA"|76|3163|43.378127|-94.089074|679|"Des Moines-Ames, IA"
"15115"|50452|"LATIMER, IA"|114|2539|42.756976|-93.369903|679|"Des Moines-Ames, IA"
"15116"|50453|"LELAND, IA"|29|628|43.354109|-93.641108|611|"Rochester et al, MN-IA"
"15117"|50454|"LITTLE CEDAR, IA"|0|0|43.386839|-92.737584|611|"Rochester et al, MN-IA"
"15118"|50455|"MC INTIRE, IA"|60|1458|43.448869|-92.624232|611|"Rochester et al, MN-IA"
"15119"|50456|"MANLY, IA"|145|3151|43.287506|-93.204263|611|"Rochester et al, MN-IA"
"15120"|50457|"MESERVEY, IA"|12|425|42.915315|-93.478144|611|"Rochester et al, MN-IA"
"15121"|50458|"NORA SPRINGS, IA"|239|5397|43.148546|-93.004035|611|"Rochester et al, MN-IA"
"15122"|50459|"NORTHWOOD, IA"|1334|36783|43.44936|-93.23838|611|"Rochester et al, MN-IA"
"15123"|50460|"ORCHARD, IA"|0|0|43.230654|-92.710687|611|"Rochester et al, MN-IA"
"15124"|50461|"OSAGE, IA"|1907|58704|43.287392|-92.813138|611|"Rochester et al, MN-IA"
"15125"|50464|"PLYMOUTH, IA"|0|1016|43.253487|-93.068089|611|"Rochester et al, MN-IA"
"15126"|50466|"RICEVILLE, IA"|353|11831|43.373688|-92.554481|611|"Rochester et al, MN-IA"
"15127"|50467|"ROCK FALLS, IA"|0|0|43.208657|-93.08568|611|"Rochester et al, MN-IA"
"15128"|50468|"ROCKFORD, IA"|134|3423|43.054082|-92.948498|611|"Rochester et al, MN-IA"
"15129"|50469|"ROCKWELL, IA"|243|8099|42.992889|-93.191627|611|"Rochester et al, MN-IA"
"15130"|50470|"ROWAN, IA"|7|170|42.741293|-93.557117|679|"Des Moines-Ames, IA"
"15131"|50471|"RUDD, IA"|94|1938|43.144358|-92.893757|611|"Rochester et al, MN-IA"
"15132"|50472|"SAINT ANSGAR, IA"|659|25527|43.403342|-92.93116|611|"Rochester et al, MN-IA"
"15133"|50473|"SCARVILLE, IA"|3|96|43.471944|-93.655199|611|"Rochester et al, MN-IA"
"15134"|50475|"SHEFFIELD, IA"|781|38837|42.884454|-93.222156|679|"Des Moines-Ames, IA"
"15135"|50476|"STACYVILLE, IA"|200|4560|43.441936|-92.77199|611|"Rochester et al, MN-IA"
"15136"|50477|"SWALEDALE, IA"|21|708|42.982393|-93.315653|611|"Rochester et al, MN-IA"
"15137"|50478|"THOMPSON, IA"|153|4765|43.380739|-93.774451|611|"Rochester et al, MN-IA"
"15138"|50479|"THORNTON, IA"|77|2851|42.946514|-93.394225|611|"Rochester et al, MN-IA"
"15139"|50480|"TITONKA, IA"|147|4600|43.244057|-94.049243|679|"Des Moines-Ames, IA"
"15140"|50482|"VENTURA, IA"|84|2116|43.129032|-93.475806|611|"Rochester et al, MN-IA"
"15141"|50483|"WESLEY, IA"|102|3417|43.096987|-93.998747|679|"Des Moines-Ames, IA"
"15142"|50484|"WODEN, IA"|0|0|43.230329|-93.915574|611|"Rochester et al, MN-IA"
"15143"|50501|"FORT DODGE, IA"|14680|537560|42.505899|-94.181228|679|"Des Moines-Ames, IA"
"15144"|50510|"ALBERT CITY, IA"|267|11179|42.772805|-94.96655|624|"Sioux City, IA"
"15145"|50511|"ALGONA, IA"|3930|143101|43.069693|-94.226478|679|"Des Moines-Ames, IA"
"15146"|50514|"ARMSTRONG, IA"|0|0|43.404528|-94.476427|624|"Sioux City, IA"
"15147"|50515|"AYRSHIRE, IA"|0|0|43.032961|-94.848038|624|"Sioux City, IA"
"15148"|50516|"BADGER, IA"|31|1370|42.616813|-94.143663|679|"Des Moines-Ames, IA"
"15149"|50517|"BANCROFT, IA"|570|16574|43.291867|-94.22047|679|"Des Moines-Ames, IA"
"15150"|50518|"BARNUM, IA"|0|0|42.509851|-94.367019|679|"Des Moines-Ames, IA"
"15151"|50519|"BODE, IA"|0|2068|42.890251|-94.271175|679|"Des Moines-Ames, IA"
"15152"|50520|"BRADGATE, IA"|0|0|42.781637|-94.410745|679|"Des Moines-Ames, IA"
"15153"|50522|"BURT, IA"|273|8679|43.196626|-94.213541|679|"Des Moines-Ames, IA"
"15154"|50523|"CALLENDER, IA"|35|938|42.366664|-94.29378|679|"Des Moines-Ames, IA"
"15155"|50524|"CLARE, IA"|0|0|42.590398|-94.344639|679|"Des Moines-Ames, IA"
"15156"|50525|"CLARION, IA"|1370|46924|42.733858|-93.729593|679|"Des Moines-Ames, IA"
"15157"|50527|"CURLEW, IA"|0|0|42.966377|-94.773915|624|"Sioux City, IA"
"15158"|50528|"CYLINDER, IA"|0|0|43.131713|-94.537008|624|"Sioux City, IA"
"15159"|50529|"DAKOTA CITY, IA"|82|1738|42.72195|-94.20162|679|"Des Moines-Ames, IA"
"15160"|50530|"DAYTON, IA"|86|1978|42.2648|-94.06216|679|"Des Moines-Ames, IA"
"15161"|50531|"DOLLIVER, IA"|0|0|43.465806|-94.618303|624|"Sioux City, IA"
"15162"|50532|"DUNCOMBE, IA"|70|2682|42.463588|-94.01029|679|"Des Moines-Ames, IA"
"15163"|50533|"EAGLE GROVE, IA"|989|33716|42.661687|-93.905214|679|"Des Moines-Ames, IA"
"15164"|50535|"EARLY, IA"|73|1683|42.456519|-95.153469|624|"Sioux City, IA"
"15165"|50536|"EMMETSBURG, IA"|1938|52609|43.112357|-94.684508|624|"Sioux City, IA"
"15166"|50538|"FARNHAMVILLE, IA"|105|5044|42.284669|-94.420231|679|"Des Moines-Ames, IA"
"15167"|50539|"FENTON, IA"|0|0|43.229071|-94.421058|679|"Des Moines-Ames, IA"
"15168"|50540|"FONDA, IA"|176|5302|42.591273|-94.843261|679|"Des Moines-Ames, IA"
"15169"|50541|"GILMORE CITY, IA"|168|8514|42.719017|-94.438135|679|"Des Moines-Ames, IA"
"15170"|50542|"GOLDFIELD, IA"|203|8217|42.743222|-93.929464|679|"Des Moines-Ames, IA"
"15171"|50543|"GOWRIE, IA"|298|8545|42.278322|-94.292387|679|"Des Moines-Ames, IA"
"15172"|50544|"HARCOURT, IA"|47|1810|42.25464|-94.177736|679|"Des Moines-Ames, IA"
"15173"|50545|"HARDY, IA"|0|397|42.791613|-94.063958|679|"Des Moines-Ames, IA"
"15174"|50546|"HAVELOCK, IA"|47|1688|42.837153|-94.709532|679|"Des Moines-Ames, IA"
"15175"|50548|"HUMBOLDT, IA"|2959|103500|42.717405|-94.220623|679|"Des Moines-Ames, IA"
"15176"|50551|"JOLLEY, IA"|12|213|42.48519|-94.751259|679|"Des Moines-Ames, IA"
"15177"|50554|"LAURENS, IA"|767|24692|42.843925|-94.848013|679|"Des Moines-Ames, IA"
"15178"|50556|"LEDYARD, IA"|0|0|43.442184|-94.172158|679|"Des Moines-Ames, IA"
"15179"|50557|"LEHIGH, IA"|49|1391|42.358175|-94.061184|679|"Des Moines-Ames, IA"
"15180"|50558|"LIVERMORE, IA"|27|1124|42.869205|-94.179186|679|"Des Moines-Ames, IA"
"15181"|50559|"LONE ROCK, IA"|35|962|43.209373|-94.3247|679|"Des Moines-Ames, IA"
"15182"|50560|"LU VERNE, IA"|0|2789|42.938815|-94.105558|679|"Des Moines-Ames, IA"
"15183"|50561|"LYTTON, IA"|125|3907|42.424674|-94.855469|624|"Sioux City, IA"
"15184"|50562|"MALLARD, IA"|46|1316|42.945485|-94.666749|624|"Sioux City, IA"
"15185"|50563|"MANSON, IA"|473|15046|42.526814|-94.53929|679|"Des Moines-Ames, IA"
"15186"|50565|"MARATHON, IA"|0|0|42.860932|-94.992866|624|"Sioux City, IA"
"15187"|50566|"MOORLAND, IA"|79|3727|42.441156|-94.313322|679|"Des Moines-Ames, IA"
"15188"|50567|"NEMAHA, IA"|0|478|42.522239|-95.088055|624|"Sioux City, IA"
"15189"|50568|"NEWELL, IA"|259|9500|42.614715|-94.996932|624|"Sioux City, IA"
"15190"|50569|"OTHO, IA"|32|1091|42.402506|-94.136452|679|"Des Moines-Ames, IA"
"15191"|50570|"OTTOSEN, IA"|25|1153|42.886836|-94.379264|679|"Des Moines-Ames, IA"
"15192"|50571|"PALMER, IA"|0|0|42.628792|-94.588161|679|"Des Moines-Ames, IA"
"15193"|50574|"POCAHONTAS, IA"|752|18713|42.729922|-94.678383|679|"Des Moines-Ames, IA"
"15194"|50575|"POMEROY, IA"|151|4270|42.549324|-94.687801|679|"Des Moines-Ames, IA"
"15195"|50576|"REMBRANDT, IA"|27|1051|42.811639|-95.17468|624|"Sioux City, IA"
"15196"|50577|"RENWICK, IA"|0|5551|42.845444|-93.98021|679|"Des Moines-Ames, IA"
"15197"|50578|"RINGSTED, IA"|48|1286|43.299193|-94.522489|624|"Sioux City, IA"
"15198"|50579|"ROCKWELL CITY, IA"|430|9025|42.401368|-94.634179|679|"Des Moines-Ames, IA"
"15199"|50581|"ROLFE, IA"|109|2748|42.827243|-94.539018|679|"Des Moines-Ames, IA"
"15200"|50582|"RUTLAND, IA"|17|858|42.772456|-94.288505|679|"Des Moines-Ames, IA"
"15201"|50583|"SAC CITY, IA"|954|25738|42.420371|-94.990989|624|"Sioux City, IA"
"15202"|50585|"SIOUX RAPIDS, IA"|259|8670|42.900338|-95.147584|624|"Sioux City, IA"
"15203"|50586|"SOMERS, IA"|35|813|42.402403|-94.440743|679|"Des Moines-Ames, IA"
"15204"|50588|"STORM LAKE, IA"|7926|252345|42.643546|-95.197283|624|"Sioux City, IA"
"15205"|50590|"SWEA CITY, IA"|153|3693|43.394263|-94.30219|679|"Des Moines-Ames, IA"
"15206"|50591|"THOR, IA"|0|550|42.685436|-94.047845|679|"Des Moines-Ames, IA"
"15207"|50594|"VINCENT, IA"|39|2130|42.589007|-94.025334|679|"Des Moines-Ames, IA"
"15208"|50595|"WEBSTER CITY, IA"|3364|112104|42.463594|-93.824902|679|"Des Moines-Ames, IA"
"15209"|50597|"WEST BEND, IA"|461|15663|42.966147|-94.450175|624|"Sioux City, IA"
"15210"|50598|"WHITTEMORE, IA"|114|2761|43.069174|-94.416035|679|"Des Moines-Ames, IA"
"15211"|50599|"WOOLSTOCK, IA"|64|1956|42.572945|-93.830412|679|"Des Moines-Ames, IA"
"15212"|50601|"ACKLEY, IA"|427|11435|42.556524|-93.050069|679|"Des Moines-Ames, IA"
"15213"|50602|"ALLISON, IA"|386|11496|42.74922|-92.796346|637|"Cedar Rapids et al, IA"
"15214"|50603|"ALTA VISTA, IA"|39|1187|43.185806|-92.43741|637|"Cedar Rapids et al, IA"
"15215"|50604|"APLINGTON, IA"|279|7013|42.590003|-92.889103|637|"Cedar Rapids et al, IA"
"15216"|50605|"AREDALE, IA"|0|0|42.834752|-93.014542|637|"Cedar Rapids et al, IA"
"15217"|50606|"ARLINGTON, IA"|125|5115|42.746121|-91.672682|637|"Cedar Rapids et al, IA"
"15218"|50607|"AURORA, IA"|49|1652|42.620733|-91.740462|637|"Cedar Rapids et al, IA"
"15219"|50609|"BEAMAN, IA"|0|2018|42.221468|-92.816504|637|"Cedar Rapids et al, IA"
"15220"|50611|"BRISTOW, IA"|0|1130|42.790228|-92.900661|637|"Cedar Rapids et al, IA"
"15221"|50612|"BUCKINGHAM, IA"|33|674|42.281816|-92.393057|637|"Cedar Rapids et al, IA"
"15222"|50613|"CEDAR FALLS, IA"|18100|577284|42.519946|-92.454955|637|"Cedar Rapids et al, IA"
"15223"|50614|"CEDAR FALLS, IA"|77|1780|42.514964|-92.460839|637|"Cedar Rapids et al, IA"
"15224"|50616|"CHARLES CITY, IA"|3842|139776|43.070094|-92.668232|611|"Rochester et al, MN-IA"
"15225"|50619|"CLARKSVILLE, IA"|268|7428|42.786533|-92.65941|637|"Cedar Rapids et al, IA"
"15226"|50620|"COLWELL, IA"|0|0|43.157347|-92.592843|611|"Rochester et al, MN-IA"
"15227"|50621|"CONRAD, IA"|542|20193|42.233441|-92.88524|637|"Cedar Rapids et al, IA"
"15228"|50622|"DENVER, IA"|641|26029|42.671714|-92.343316|637|"Cedar Rapids et al, IA"
"15229"|50624|"DIKE, IA"|264|6942|42.466882|-92.624673|637|"Cedar Rapids et al, IA"
"15230"|50625|"DUMONT, IA"|124|3424|42.751083|-92.973709|637|"Cedar Rapids et al, IA"
"15231"|50626|"DUNKERTON, IA"|128|4309|42.575031|-92.165201|637|"Cedar Rapids et al, IA"
"15232"|50627|"ELDORA, IA"|1329|59216|42.358139|-93.103596|679|"Des Moines-Ames, IA"
"15233"|50628|"ELMA, IA"|164|3946|43.265393|-92.413725|611|"Rochester et al, MN-IA"
"15234"|50629|"FAIRBANK, IA"|310|9957|42.634384|-92.050508|637|"Cedar Rapids et al, IA"
"15235"|50630|"FREDERICKSBURG, IA"|382|13498|42.962577|-92.204528|637|"Cedar Rapids et al, IA"
"15236"|50632|"GARWIN, IA"|31|757|42.087485|-92.70128|637|"Cedar Rapids et al, IA"
"15237"|50633|"GENEVA, IA"|0|0|42.672587|-93.124179|679|"Des Moines-Ames, IA"
"15238"|50634|"GILBERTVILLE, IA"|60|1083|42.417872|-92.21397|637|"Cedar Rapids et al, IA"
"15239"|50635|"GLADBROOK, IA"|218|7725|42.193013|-92.710995|637|"Cedar Rapids et al, IA"
"15240"|50636|"GREENE, IA"|308|10074|42.895455|-92.802928|637|"Cedar Rapids et al, IA"
"15241"|50638|"GRUNDY CENTER, IA"|1398|49247|42.360528|-92.780536|637|"Cedar Rapids et al, IA"
"15242"|50641|"HAZLETON, IA"|86|2749|42.604063|-91.919172|637|"Cedar Rapids et al, IA"
"15243"|50642|"HOLLAND, IA"|0|1511|42.41421|-92.802116|637|"Cedar Rapids et al, IA"
"15244"|50643|"HUDSON, IA"|573|23349|42.394643|-92.456649|637|"Cedar Rapids et al, IA"
"15245"|50644|"INDEPENDENCE, IA"|3731|118098|42.471489|-91.89445|637|"Cedar Rapids et al, IA"
"15246"|50645|"IONIA, IA"|63|2463|43.034168|-92.463566|637|"Cedar Rapids et al, IA"
"15247"|50647|"JANESVILLE, IA"|337|12552|42.645688|-92.470787|637|"Cedar Rapids et al, IA"
"15248"|50648|"JESUP, IA"|583|22082|42.470122|-92.06787|637|"Cedar Rapids et al, IA"
"15249"|50649|"KESLEY, IA"|33|1323|42.662793|-92.909448|637|"Cedar Rapids et al, IA"
"15250"|50650|"LAMONT, IA"|51|1498|42.605504|-91.647013|637|"Cedar Rapids et al, IA"
"15251"|50651|"LA PORTE CITY, IA"|470|15981|42.325069|-92.201826|637|"Cedar Rapids et al, IA"
"15252"|50653|"MARBLE ROCK, IA"|58|1784|42.967509|-92.874419|611|"Rochester et al, MN-IA"
"15253"|50654|"MASONVILLE, IA"|50|1753|42.455534|-91.590948|637|"Cedar Rapids et al, IA"
"15254"|50655|"MAYNARD, IA"|52|1792|42.774579|-91.887026|637|"Cedar Rapids et al, IA"
"15255"|50657|"MORRISON, IA"|32|737|42.342215|-92.674117|637|"Cedar Rapids et al, IA"
"15256"|50658|"NASHUA, IA"|337|8399|42.95355|-92.537273|637|"Cedar Rapids et al, IA"
"15257"|50659|"NEW HAMPTON, IA"|2925|101718|43.065811|-92.317832|637|"Cedar Rapids et al, IA"
"15258"|50660|"NEW HARTFORD, IA"|0|2926|42.579574|-92.620242|637|"Cedar Rapids et al, IA"
"15259"|50662|"OELWEIN, IA"|2553|71235|42.677936|-91.913552|637|"Cedar Rapids et al, IA"
"15260"|50665|"PARKERSBURG, IA"|403|11260|42.571306|-92.770438|637|"Cedar Rapids et al, IA"
"15261"|50666|"PLAINFIELD, IA"|102|3718|42.852689|-92.517316|637|"Cedar Rapids et al, IA"
"15262"|50667|"RAYMOND, IA"|0|758|42.46857|-92.226977|637|"Cedar Rapids et al, IA"
"15263"|50668|"READLYN, IA"|166|4739|42.697496|-92.221594|637|"Cedar Rapids et al, IA"
"15264"|50669|"REINBECK, IA"|739|47053|42.322903|-92.599653|637|"Cedar Rapids et al, IA"
"15265"|50670|"SHELL ROCK, IA"|0|39013|42.701516|-92.590458|637|"Cedar Rapids et al, IA"
"15266"|50671|"STANLEY, IA"|25|594|42.650597|-91.802833|637|"Cedar Rapids et al, IA"
"15267"|50672|"STEAMBOAT ROCK, IA"|71|3305|42.417121|-93.063275|679|"Des Moines-Ames, IA"
"15268"|50674|"SUMNER, IA"|945|34692|42.847664|-92.116312|637|"Cedar Rapids et al, IA"
"15269"|50675|"TRAER, IA"|404|12951|42.192037|-92.475237|637|"Cedar Rapids et al, IA"
"15270"|50676|"TRIPOLI, IA"|175|4401|42.801977|-92.263786|637|"Cedar Rapids et al, IA"
"15271"|50677|"WAVERLY, IA"|7164|285262|42.731858|-92.469642|637|"Cedar Rapids et al, IA"
"15272"|50680|"WELLSBURG, IA"|193|5909|42.44121|-92.926172|637|"Cedar Rapids et al, IA"
"15273"|50681|"WESTGATE, IA"|15|214|42.773153|-92.001366|637|"Cedar Rapids et al, IA"
"15274"|50682|"WINTHROP, IA"|253|10371|42.461182|-91.721524|637|"Cedar Rapids et al, IA"
"15275"|50701|"WATERLOO, IA"|15341|441683|42.475676|-92.367389|637|"Cedar Rapids et al, IA"
"15276"|50702|"WATERLOO, IA"|12798|451537|42.470332|-92.334861|637|"Cedar Rapids et al, IA"
"15277"|50703|"WATERLOO, IA"|15282|740738|42.514788|-92.329796|637|"Cedar Rapids et al, IA"
"15278"|50707|"EVANSDALE, IA"|827|23376|42.475764|-92.282612|637|"Cedar Rapids et al, IA"
"15279"|50801|"CRESTON, IA"|4790|150848|41.062337|-94.368648|679|"Des Moines-Ames, IA"
"15280"|50830|"AFTON, IA"|220|6443|41.028278|-94.198312|679|"Des Moines-Ames, IA"
"15281"|50833|"BEDFORD, IA"|316|6540|40.667704|-94.72291|679|"Des Moines-Ames, IA"
"15282"|50835|"BENTON, IA"|0|0|40.72506|-94.395742|679|"Des Moines-Ames, IA"
"15283"|50836|"BLOCKTON, IA"|0|0|40.630186|-94.481924|679|"Des Moines-Ames, IA"
"15284"|50837|"BRIDGEWATER, IA"|16|507|41.241534|-94.672173|679|"Des Moines-Ames, IA"
"15285"|50839|"CARBON, IA"|0|0|41.049586|-94.822713|679|"Des Moines-Ames, IA"
"15286"|50840|"CLEARFIELD, IA"|199|15406|40.797401|-94.48576|679|"Des Moines-Ames, IA"
"15287"|50841|"CORNING, IA"|845|26933|40.997194|-94.743581|679|"Des Moines-Ames, IA"
"15288"|50843|"CUMBERLAND, IA"|0|0|41.256679|-94.875414|652|"Omaha, NE"
"15289"|50845|"DIAGONAL, IA"|77|3395|40.820336|-94.349303|679|"Des Moines-Ames, IA"
"15290"|50846|"FONTANELLE, IA"|148|4341|41.295842|-94.56189|679|"Des Moines-Ames, IA"
"15291"|50847|"GRANT, IA"|0|0|41.142304|-94.986837|652|"Omaha, NE"
"15292"|50848|"GRAVITY, IA"|1|71|40.778252|-94.750286|679|"Des Moines-Ames, IA"
"15293"|50849|"GREENFIELD, IA"|1196|36918|41.304064|-94.449677|679|"Des Moines-Ames, IA"
